2026-07-01T00:48:38.660+08:00  WARN 35379 --- [HikariPool-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=20m1s838ms).
2026-07-01T01:05:01.378+08:00  INFO 37150 --- [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2026-07-01T01:05:01.378+08:00  INFO 37150 --- [main] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.50]
2026-07-01T01:05:01.387+08:00  INFO 37150 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2026-07-01T01:05:01.387+08:00  INFO 37150 --- [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 278 ms
2026-07-01T01:05:01.531+08:00  INFO 37150 --- [main] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name userService
2026-07-01T01:05:01.608+08:00  INFO 37150 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port 8080 (http) with context path '/'
2026-07-01T01:05:01.612+08:00  INFO 37150 --- [main] c.g.GoldNexusBackendApplication          : Started GoldNexusBackendApplication in 0.667 seconds (process running for 0.81)
2026-07-01T01:05:03.497+08:00  INFO 37150 --- [http-nio-8080-exec-2] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-07-01T01:05:03.498+08:00  INFO 37150 --- [http-nio-8080-exec-2] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2026-07-01T01:05:03.498+08:00  INFO 37150 --- [http-nio-8080-exec-2] o.s.web.servlet.DispatcherServlet        : Completed initialization in 0 ms
2026-07-01T01:05:03.532+08:00  INFO 37150 --- [http-nio-8080-exec-2] c.g.filter.JwtAuthenticationFilter       : 当前请求用户--权限： ADMIN id: 3
2026-07-01T01:05:03.550+08:00  INFO 37150 --- [http-nio-8080-exec-2] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Starting...
2026-07-01T01:05:03.654+08:00  INFO 37150 --- [http-nio-8080-exec-2] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@a34783e
2026-07-01T01:05:03.655+08:00  INFO 37150 --- [http-nio-8080-exec-2] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Start completed.
2026-07-01T01:05:03.669+08:00  INFO 37150 --- [http-nio-8080-exec-2] c.g.service.CustomerService              : 管理员查询与用户id=3的聊天记录，共2条
2026-07-01T01:05:13.050+08:00  INFO 37150 --- [SpringApplicationShutdownHook] o.s.b.w.e.tomcat.GracefulShutdown        : Commencing graceful shutdown. Waiting for active requests to complete
2026-07-01T01:05:13.052+08:00  INFO 37150 --- [tomcat-shutdown] o.s.b.w.e.tomcat.GracefulShutdown        : Graceful shutdown complete
2026-07-01T01:05:13.055+08:00  INFO 37150 --- [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown initiated...
2026-07-01T01:05:13.056+08:00  INFO 37150 --- [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown completed.
2026-07-01T01:14:38.230+08:00  INFO 38164 --- [main] c.g.GoldNexusBackendApplication          : Starting GoldNexusBackendApplication using Java 25.0.2 with PID 38164 (/Users/surge/code/java/GoldNexusBackend/target/classes started by surge in /Users/surge/code/java/GoldNexusBackend)
2026-07-01T01:14:38.231+08:00  INFO 38164 --- [main] c.g.GoldNexusBackendApplication          : No active profile set, falling back to 1 default profile: "default"
2026-07-01T01:14:38.555+08:00  INFO 38164 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port 8080 (http)
2026-07-01T01:14:38.559+08:00  INFO 38164 --- [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2026-07-01T01:14:38.559+08:00  INFO 38164 --- [main] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.50]
2026-07-01T01:14:38.570+08:00  INFO 38164 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2026-07-01T01:14:38.570+08:00  INFO 38164 --- [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 326 ms
2026-07-01T01:14:38.726+08:00  INFO 38164 --- [main] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name userService
2026-07-01T01:14:38.811+08:00  INFO 38164 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port 8080 (http) with context path '/'
2026-07-01T01:14:38.815+08:00  INFO 38164 --- [main] c.g.GoldNexusBackendApplication          : Started GoldNexusBackendApplication in 0.737 seconds (process running for 0.893)
2026-07-01T01:14:41.755+08:00  INFO 38164 --- [http-nio-8080-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-07-01T01:14:41.755+08:00  INFO 38164 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2026-07-01T01:14:41.756+08:00  INFO 38164 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Completed initialization in 1 ms
2026-07-01T01:14:41.787+08:00  INFO 38164 --- [http-nio-8080-exec-1] c.g.filter.JwtAuthenticationFilter       : 当前请求用户--权限： ADMIN id: 3
2026-07-01T01:14:41.801+08:00  INFO 38164 --- [http-nio-8080-exec-1] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Starting...
2026-07-01T01:14:41.910+08:00  INFO 38164 --- [http-nio-8080-exec-1] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@6902c7ff
2026-07-01T01:14:41.910+08:00  INFO 38164 --- [http-nio-8080-exec-1] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Start completed.
2026-07-01T01:14:41.925+08:00  INFO 38164 --- [http-nio-8080-exec-1] c.g.service.CustomerService              : 管理员查询与用户id=3的聊天记录，共2条
